ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,sp_count
SEN,SUGB,all,-6.2237024073454344e-09,4.0136597684430427e-10,deltaE per km2 per sp.,1700,30997
SVK,SUGB,all,6.389273595073004e-10,1.1724845411136775e-10,deltaE per km2 per sp.,805,30997
SVN,SUGB,all,-3.697413963660476e-11,1.5318952781495246e-10,deltaE per km2 per sp.,309,30997
SLB,SUGB,all,0.0,,deltaE per km2 per sp.,234,30997
SOM,SUGB,all,-4.0692003284440085e-08,2.9122891338649474e-09,deltaE per km2 per sp.,1446,30997
ZAF,SUGB,all,-5.0522414342784606e-08,2.8097987972434024e-09,deltaE per km2 per sp.,8813,30997
SSD,SUGB,all,-2.9046621728892008e-08,1.153565718019615e-09,deltaE per km2 per sp.,3062,30997
ESP,SUGB,all,-8.397054293445533e-09,2.124353495478635e-09,deltaE per km2 per sp.,7538,30997
LKA,SUGB,all,-1.1652718414726717e-07,1.5071356347136855e-07,deltaE per km2 per sp.,746,30997
KNA,SUGB,all,0.0,2.439152451378881e-08,deltaE per km2 per sp.,3,30997
LCA,SUGB,all,-2.3066736787313857e-07,1.170753343072978e-07,deltaE per km2 per sp.,6,30997
VCT,SUGB,all,0.0,,deltaE per km2 per sp.,4,30997
SDN,SUGB,all,-2.713440476910681e-09,7.809882172706564e-11,deltaE per km2 per sp.,8392,30997
SUR,SUGB,all,0.0,1.3420733365931234e-08,deltaE per km2 per sp.,93,30997
SWZ,SUGB,all,-1.823929624938486e-08,2.5601732355151978e-09,deltaE per km2 per sp.,231,30997
SWE,SUGB,all,1.6169491805293066e-10,9.920548026301398e-11,deltaE per km2 per sp.,2091,30997
CHE,SUGB,all,8.38867180027025e-09,1.049509999701453e-09,deltaE per km2 per sp.,538,30997
SYR,SUGB,all,-4.039350732838887e-08,1.2709892835848944e-08,deltaE per km2 per sp.,1731,30997
TWN,SUGB,all,-1.5322350707179603e-07,1.8497847381002628e-08,deltaE per km2 per sp.,331,30997
TJK,SUGB,all,-6.622573374742079e-08,1.1162520201200561e-08,deltaE per km2 per sp.,948,30997
TZA,SUGB,all,-2.5570823639547553e-08,3.0111535472840742e-09,deltaE per km2 per sp.,7167,30997
THA,SUGB,all,-1.540981953381721e-08,1.1152383815573348e-09,deltaE per km2 per sp.,5356,30997
TLS,SUGB,all,-5.668355019646957e-07,5.4350213746919495e-08,deltaE per km2 per sp.,168,30997
TGO,SUGB,all,-7.937875861130761e-09,7.867430770132101e-10,deltaE per km2 per sp.,606,30997
TUV,SUGB,all,,,deltaE per km2 per sp.,,30997
UGA,SUGB,all,-1.7248898923588157e-08,2.012919056972139e-09,deltaE per km2 per sp.,2155,30997
URY,SUGB,all,-5.4120541336345376e-08,2.4440713172372564e-09,deltaE per km2 per sp.,2434,30997
UZB,SUGB,all,-3.6773526080582983e-09,3.130036744138453e-10,deltaE per km2 per sp.,2188,30997
VUT,SUGB,all,0.0,,deltaE per km2 per sp.,93,30997
VAT,SUGB,all,,,deltaE per km2 per sp.,,30997
VEN,SUGB,all,-2.4720025345447515e-08,4.256039309372347e-09,deltaE per km2 per sp.,4558,30997
VNM,SUGB,all,-4.7679168127534495e-08,1.1236732943933792e-08,deltaE per km2 per sp.,3654,30997
ZMB,SUGB,all,-5.737877535625722e-09,3.6395781154564696e-10,deltaE per km2 per sp.,6988,30997
ZWE,SUGB,all,-5.4543699526658e-09,3.376887927097969e-10,deltaE per km2 per sp.,4212,30997
YEM,SUGB,all,-7.691219457204386e-08,6.840650802808404e-09,deltaE per km2 per sp.,2146,30997
UKR,SUGB,all,4.607744274702722e-11,2.956967298788302e-11,deltaE per km2 per sp.,10316,30997
BHR,SUGB,all,0.0,,deltaE per km2 per sp.,5,30997
KWT,SUGB,all,-6.256846169644392e-12,9.608842144124491e-11,deltaE per km2 per sp.,57,30997
QAT,SUGB,all,-4.866820835225383e-10,7.336868423556572e-10,deltaE per km2 per sp.,106,30997
ARE,SUGB,all,-1.3994260250037766e-11,6.133023924794341e-10,deltaE per km2 per sp.,301,30997
TUR,SUGB,all,-2.5572615599022964e-10,7.925498856246743e-11,deltaE per km2 per sp.,11442,30997
ISR,SUGB,all,-3.172207744892251e-09,2.9269702780309858e-09,deltaE per km2 per sp.,167,30997
BGD,SUGB,all,-6.822493511753018e-09,1.5060918015841254e-09,deltaE per km2 per sp.,1725,30997
MMR,SUGB,all,-8.738934633289873e-09,3.69611994767317e-10,deltaE per km2 per sp.,5697,30997
IND,SUGB,all,-3.95815243995956e-08,2.5833840495189505e-09,deltaE per km2 per sp.,37074,30997
BEN,SUGB,all,-1.573342373905004e-09,4.2055779061051355e-10,deltaE per km2 per sp.,1274,30997
NER,SUGB,all,-7.594637901764479e-10,5.719186373250164e-11,deltaE per km2 per sp.,3061,30997
NGA,SUGB,all,-1.2587553862720874e-08,1.4264777218043218e-09,deltaE per km2 per sp.,10403,30997
111,SUGB,all,-1.262771668134044e-08,2.242599051033691e-09,deltaE per km2 per sp.,59,30997
112,SUGB,all,0.0,,deltaE per km2 per sp.,2,30997
113,SUGB,all,0.0,,deltaE per km2 per sp.,1,30997
114,SUGB,all,0.0,,deltaE per km2 per sp.,1,30997
115,SUGB,all,,,deltaE per km2 per sp.,,30997
116,SUGB,all,0.0,,deltaE per km2 per sp.,1,30997
117,SUGB,all,-1.3897507458569133e-11,7.166175627052251e-12,deltaE per km2 per sp.,9,30997
118,SUGB,all,1.0908985967708097e-11,6.258159816805847e-12,deltaE per km2 per sp.,6,30997
119,SUGB,all,0.0,,deltaE per km2 per sp.,1,30997
120,SUGB,all,,,deltaE per km2 per sp.,,30997
121,SUGB,all,,,deltaE per km2 per sp.,,30997
122,SUGB,all,,,deltaE per km2 per sp.,,30997
123,SUGB,all,,,deltaE per km2 per sp.,,30997
124,SUGB,all,,,deltaE per km2 per sp.,,30997
125,SUGB,all,,,deltaE per km2 per sp.,,30997
126,SUGB,all,,,deltaE per km2 per sp.,,30997
127,SUGB,all,,,deltaE per km2 per sp.,,30997
128,SUGB,all,,,deltaE per km2 per sp.,,30997
129,SUGB,all,-3.4876699824753084e-08,2.0196417191030204e-08,deltaE per km2 per sp.,74,30997
ESH,SUGB,all,,,deltaE per km2 per sp.,,30997
AFG,POTA,all,1.1367226799888188e-08,1.0725450987048377e-09,deltaE per km2 per sp.,7182,30997
GBR,POTA,all,-1.2451557818548505e-09,1.3954392820350973e-10,deltaE per km2 per sp.,4875,30997
ALB,POTA,all,1.0837963223344247e-09,8.992383328389249e-10,deltaE per km2 per sp.,433,30997
DZA,POTA,all,-1.8144670617058018e-08,2.893519318447942e-09,deltaE per km2 per sp.,3646,30997
USA,POTA,all,-3.4484912124054294e-09,1.7521866379430634e-10,deltaE per km2 per sp.,80243,30997
ATA,POTA,all,,,deltaE per km2 per sp.,,30997
ATG,POTA,all,0.0,,deltaE per km2 per sp.,4,30997
ARG,POTA,all,-8.600755210997805e-09,3.020374138461613e-10,deltaE per km2 per sp.,17172,30997
AND,POTA,all,-2.7906755774058367e-11,9.116893275683627e-11,deltaE per km2 per sp.,2,30997
AGO,POTA,all,7.1707325696268495e-09,1.2745278866720045e-09,deltaE per km2 per sp.,12422,30997
ARM,POTA,all,-6.564574049232377e-10,2.195521840376768e-10,deltaE per km2 per sp.,443,30997
NLD,POTA,all,-6.191822402786877e-11,6.875633834029021e-12,deltaE per km2 per sp.,659,30997
AUS,POTA,all,-9.471613654086033e-09,2.6629290474011255e-10,deltaE per km2 per sp.,18933,30997
AUT,POTA,all,-3.349623799194084e-09,2.1748565261647963e-10,deltaE per km2 per sp.,1211,30997
AZE,POTA,all,8.850315692977442e-11,3.1825639382746777e-10,deltaE per km2 per sp.,1256,30997
BHS,POTA,all,3.8589218269752406e-11,3.3419147597184495e-11,deltaE per km2 per sp.,4,30997
BRB,POTA,all,0.0,,deltaE per km2 per sp.,6,30997
BLR,POTA,all,-5.7673088283442993e-11,1.0214020873551051e-11,deltaE per km2 per sp.,3884,30997
BEL,POTA,all,-7.860809762613419e-11,3.4636686350585306e-11,deltaE per km2 per sp.,555,30997
BLZ,POTA,all,-6.150216126628942e-09,4.9492197467982964e-09,deltaE per km2 per sp.,147,30997
BTN,POTA,all,-9.093427800363799e-09,5.2999684421844594e-09,deltaE per km2 per sp.,284,30997
BOL,POTA,all,-3.034257931572756e-10,4.730799395133178e-09,deltaE per km2 per sp.,7166,30997
BIH,POTA,all,1.69127717360554e-08,2.301508850966716e-09,deltaE per km2 per sp.,805,30997
BWA,POTA,all,-2.5740886565785762e-09,1.9433061979148923e-10,deltaE per km2 per sp.,1060,30997
NOR,POTA,all,-6.481922699170763e-11,3.9632073275589623e-11,deltaE per km2 per sp.,841,30997
COL,POTA,all,-1.3703278349413905e-06,1.9965302651891317e-06,deltaE per km2 per sp.,6456,30997
COM,POTA,all,-9.643408057276777e-08,5.1338509357750096e-08,deltaE per km2 per sp.,12,30997
BRA,POTA,all,-2.3219351634889963e-08,1.2943046875402436e-09,deltaE per km2 per sp.,62682,30997
FRA,POTA,all,4.6988374306573085e-09,7.58868427545761e-10,deltaE per km2 per sp.,9273,30997
COD,POTA,all,-1.7160202739048748e-07,1.1627178840884242e-07,deltaE per km2 per sp.,16361,30997
COG,POTA,all,3.8468068826146265e-08,2.934574410784778e-08,deltaE per km2 per sp.,2060,30997
NZL,POTA,all,-1.1805213540173126e-08,1.5176547759055888e-09,deltaE per km2 per sp.,3393,30997
BRN,POTA,all,0.0,,deltaE per km2 per sp.,40,30997
BGR,POTA,all,-2.577885009459475e-09,1.8935960577370517e-10,deltaE per km2 per sp.,1643,30997
BFA,POTA,all,-1.6233313835453866e-09,4.9638588491681664e-11,deltaE per km2 per sp.,2996,30997
BDI,POTA,all,-1.9521106526204422e-08,2.671031312183961e-09,deltaE per km2 per sp.,297,30997
CPV,POTA,all,-3.2116116305014806e-09,6.671725267934886e-09,deltaE per km2 per sp.,39,30997
KHM,POTA,all,-5.052094760109023e-09,5.465917773735007e-10,deltaE per km2 per sp.,1792,30997
CMR,POTA,all,-9.202286364827313e-08,4.801945647186856e-09,deltaE per km2 per sp.,4165,30997
CAN,POTA,all,-2.983450764642834e-10,8.671886270076278e-12,deltaE per km2 per sp.,17826,30997
CRI,POTA,all,-5.057634208874184e-07,4.4523655582305496e-07,deltaE per km2 per sp.,504,30997
CIV,POTA,all,-1.4516385410554205e-08,2.149123018825075e-09,deltaE per km2 per sp.,3429,30997
HRV,POTA,all,1.1003307770052807e-09,6.738790357922161e-10,deltaE per km2 per sp.,854,30997
CUB,POTA,all,1.4709119402182008e-08,4.239292942924281e-08,deltaE per km2 per sp.,1194,30997
CAF,POTA,all,-9.19946801686769e-10,1.4639779367621014e-10,deltaE per km2 per sp.,3401,30997
TCD,POTA,all,-3.0245861990459756e-09,1.205472509822269e-10,deltaE per km2 per sp.,3728,30997
CHL,POTA,all,-1.9585218532257465e-08,2.9543990323089226e-09,deltaE per km2 per sp.,4447,30997
CHN,POTA,all,-5.800048635944102e-10,6.751043989444232e-10,deltaE per km2 per sp.,74562,30997
CYP,POTA,all,-7.687124385551176e-09,2.7393989203942273e-09,deltaE per km2 per sp.,113,30997
CZE,POTA,all,-1.9449406289196192e-09,1.9291363892930123e-10,deltaE per km2 per sp.,1395,30997
DNK,POTA,all,-6.246006747255322e-11,6.279531695585731e-12,deltaE per km2 per sp.,881,30997
DJI,POTA,all,0.0,1.4530215152674307e-13,deltaE per km2 per sp.,26,30997
DMA,POTA,all,0.0,1.1691719440794363e-07,deltaE per km2 per sp.,11,30997
DOM,POTA,all,-8.041367492054795e-08,1.70652902686295e-07,deltaE per km2 per sp.,562,30997
ECU,POTA,all,-3.4281191529986205e-08,1.4467662923800719e-08,deltaE per km2 per sp.,1977,30997
EGY,POTA,all,-7.352451470220518e-10,1.8352285315049521e-10,deltaE per km2 per sp.,1358,30997
SLV,POTA,all,-5.6533029061801966e-08,1.9878462301446118e-07,deltaE per km2 per sp.,249,30997
GNQ,POTA,all,0.0,,deltaE per km2 per sp.,206,30997
ERI,POTA,all,-6.731578341488304e-09,8.800716639592703e-10,deltaE per km2 per sp.,553,30997
EST,POTA,all,-1.5062348032689194e-10,9.377388617428422e-12,deltaE per km2 per sp.,904,30997
ETH,POTA,all,-5.384720367062137e-09,3.2643810598737913e-10,deltaE per km2 per sp.,6618,30997
FJI,POTA,all,-2.724128631662619e-07,4.282196636645403e-08,deltaE per km2 per sp.,113,30997
FIN,POTA,all,-7.761634633414148e-11,5.971327863436453e-12,deltaE per km2 per sp.,2539,30997
GAB,POTA,all,0.0,,deltaE per km2 per sp.,693,30997
GMB,POTA,all,-6.9463386234008835e-09,7.570351841041466e-10,deltaE per km2 per sp.,127,30997
MAR,POTA,all,3.327858096717949e-08,4.1805704081387226e-09,deltaE per km2 per sp.,3451,30997
MOZ,POTA,all,-4.532476335979472e-08,2.9557114873710655e-09,deltaE per km2 per sp.,7686,30997
NAM,POTA,all,-4.651470254499606e-09,3.576933997408957e-10,deltaE per km2 per sp.,1384,30997
GEO,POTA,all,3.4552397767786746e-10,1.0416916827601288e-09,deltaE per km2 per sp.,979,30997
DEU,POTA,all,3.966561208943048e-11,1.2819846540664315e-11,deltaE per km2 per sp.,6442,30997
GHA,POTA,all,-6.9064599413561406e-09,3.1969446402224896e-09,deltaE per km2 per sp.,2677,30997
GRC,POTA,all,-3.6133905075551937e-09,4.5757025350568654e-10,deltaE per km2 per sp.,1941,30997
GRL,POTA,all,,,deltaE per km2 per sp.,,30997
GRD,POTA,all,0.0,,deltaE per km2 per sp.,5,30997
NRU,POTA,all,,,deltaE per km2 per sp.,,30997
GTM,POTA,all,-8.497532138519777e-08,1.730960427619277e-08,deltaE per km2 per sp.,1242,30997
NPL,POTA,all,-4.596678644873346e-09,1.1907977019971967e-09,deltaE per km2 per sp.,1628,30997
GIN,POTA,all,-2.2850046850361645e-08,2.4169187700961123e-09,deltaE per km2 per sp.,1772,30997
GNB,POTA,all,-1.9826652319920868e-08,2.156294241835489e-09,deltaE per km2 per sp.,387,30997
GUY,POTA,all,0.0,,deltaE per km2 per sp.,545,30997
HTI,POTA,all,-1.5929599414465573e-06,2.604079597968731e-07,deltaE per km2 per sp.,331,30997
JOR,POTA,all,6.671579357681953e-08,5.1513304780019476e-08,deltaE per km2 per sp.,252,30997
HND,POTA,all,6.428051103377032e-08,4.549285564836078e-08,deltaE per km2 per sp.,1208,30997
HUN,POTA,all,2.9231221162122693e-09,1.965229196724164e-10,deltaE per km2 per sp.,1572,30997
ISL,POTA,all,-1.1932907911393813e-12,2.856797745187261e-13,deltaE per km2 per sp.,47,30997
IDN,POTA,all,1.799116159265521e-08,4.3914015672293736e-08,deltaE per km2 per sp.,13455,30997
IRN,POTA,all,-1.040850986565478e-09,2.168028135094896e-10,deltaE per km2 per sp.,15437,30997
IRQ,POTA,all,-6.648579602749825e-10,6.725430265572392e-11,deltaE per km2 per sp.,3069,30997
IRL,POTA,all,-3.210283647858135e-11,7.20129897207396e-13,deltaE per km2 per sp.,1349,30997
KAZ,POTA,all,-9.958811710306829e-10,4.472937623302938e-11,deltaE per km2 per sp.,17610,30997
KEN,POTA,all,-7.144364879721331e-09,5.3662423958015664e-09,deltaE per km2 per sp.,2474,30997
KIR,POTA,all,,,deltaE per km2 per sp.,,30997
PRK,POTA,all,-5.210326739020927e-10,3.325528006126555e-11,deltaE per km2 per sp.,1616,30997
KOR,POTA,all,-8.62995663743993e-08,3.078261332454789e-08,deltaE per km2 per sp.,1294,30997
XKX,POTA,all,-8.734513257208153e-10,1.1550111114933018e-10,deltaE per km2 per sp.,169,30997
SRB,POTA,all,-2.139043906844185e-09,1.9861438787100136e-10,deltaE per km2 per sp.,1220,30997
SYC,POTA,all,0.0,0.0,deltaE per km2 per sp.,1,30997
SLE,POTA,all,-1.454327155142199e-08,3.1573751041731814e-09,deltaE per km2 per sp.,830,30997
SGP,POTA,all,-2.2000851392552553e-07,9.340643116030035e-08,deltaE per km2 per sp.,4,30997
ITA,POTA,all,2.00158623553099e-09,1.0284588304806279e-09,deltaE per km2 per sp.,4398,30997
JAM,POTA,all,-2.9052480793419677e-07,1.773579773919723e-07,deltaE per km2 per sp.,96,30997
JPN,POTA,all,7.49160113663682e-08,1.8445868501806656e-08,deltaE per km2 per sp.,3718,30997
KGZ,POTA,all,-4.425793690030989e-10,8.178216040676089e-10,deltaE per km2 per sp.,2287,30997
LAO,POTA,all,-1.9732959759319293e-08,5.876163866897633e-09,deltaE per km2 per sp.,1904,30997
LVA,POTA,all,-3.500900816382131e-10,2.57472785792822e-11,deltaE per km2 per sp.,1292,30997
LBN,POTA,all,-5.04078233522195e-09,1.3470150487127389e-09,deltaE per km2 per sp.,144,30997
LSO,POTA,all,2.2468089761596564e-08,3.368374789861665e-09,deltaE per km2 per sp.,313,30997
LBR,POTA,all,-1.938207372376155e-09,1.4631575175181409e-08,deltaE per km2 per sp.,912,30997
LBY,POTA,all,-2.032266789773741e-09,2.6311409964721114e-10,deltaE per km2 per sp.,1336,30997
LIE,POTA,all,-1.5973683487047197e-09,4.70035831694359e-10,deltaE per km2 per sp.,2,30997
LTU,POTA,all,-7.704579340118232e-11,9.870758362658163e-12,deltaE per km2 per sp.,1283,30997
LUX,POTA,all,1.7245701499077875e-10,1.108247629742481e-10,deltaE per km2 per sp.,46,30997
MCO,POTA,all,,,deltaE per km2 per sp.,,30997
MNG,POTA,all,-2.5773430742863893e-10,1.8302392808474387e-11,deltaE per km2 per sp.,2355,30997
MNE,POTA,all,-1.1432471417491452e-09,2.1558013979548215e-10,deltaE per km2 per sp.,207,30997
MKD,POTA,all,-2.5813690337885895e-08,5.720238865969713e-09,deltaE per km2 per sp.,382,30997
MDG,POTA,all,4.5050864897495546e-07,5.183674516355149e-08,deltaE per km2 per sp.,6941,30997
MWI,POTA,all,3.0037731295966894e-09,5.3137219895473756e-09,deltaE per km2 per sp.,1095,30997
MYS,POTA,all,-4.1993207577917246e-08,3.502022442058795e-08,deltaE per km2 per sp.,3556,30997
MDV,POTA,all,,,deltaE per km2 per sp.,,30997
MLI,POTA,all,-9.833981615845384e-09,3.3286326117919727e-10,deltaE per km2 per sp.,4811,30997
MLT,POTA,all,-8.516128034570961e-11,3.424455353130632e-11,deltaE per km2 per sp.,6,30997
MHL,POTA,all,,,deltaE per km2 per sp.,,30997
MRT,POTA,all,-1.5295695009284163e-09,2.4495349701455167e-10,deltaE per km2 per sp.,808,30997
MUS,POTA,all,-1.5833187638370692e-07,4.85494192915036e-08,deltaE per km2 per sp.,21,30997
MEX,POTA,all,-2.0526464454555603e-08,1.266287881101966e-09,deltaE per km2 per sp.,17717,30997
FSM,POTA,all,,,deltaE per km2 per sp.,,30997
MDA,POTA,all,-1.571267404908574e-10,4.516114080102813e-11,deltaE per km2 per sp.,576,30997
NIC,POTA,all,-2.207810045958708e-08,4.218810487836344e-09,deltaE per km2 per sp.,1311,30997
OMN,POTA,all,-3.6628157632934317e-09,7.25786813043544e-10,deltaE per km2 per sp.,407,30997
PAK,POTA,all,4.655607469499309e-09,1.9856743261976287e-08,deltaE per km2 per sp.,7510,30997
PLW,POTA,all,,,deltaE per km2 per sp.,,30997
PAN,POTA,all,-3.774647026327961e-08,1.4784080105143577e-08,deltaE per km2 per sp.,591,30997
PNG,POTA,all,-5.8754831445549556e-08,1.5009038391694673e-07,deltaE per km2 per sp.,1582,30997
PRY,POTA,all,-2.9295366993550295e-09,2.325977034579786e-10,deltaE per km2 per sp.,4415,30997
PER,POTA,all,-4.0516357845546346e-08,4.865581836047347e-09,deltaE per km2 per sp.,6430,30997
PHL,POTA,all,-5.7536854794163024e-08,2.602259315133973e-08,deltaE per km2 per sp.,3414,30997
POL,POTA,all,-1.010785524623062e-10,6.939642462955505e-12,deltaE per km2 per sp.,5662,30997
PRT,POTA,all,1.3264813021627836e-10,2.58827873636285e-10,deltaE per km2 per sp.,1386,30997
ROU,POTA,all,5.537932872856124e-11,4.21509656946425e-11,deltaE per km2 per sp.,3581,30997
RUS,POTA,all,4.973298620735076e-11,9.002290954066744e-12,deltaE per km2 per sp.,59937,30997
RWA,POTA,all,-1.3116323882468088e-08,2.150536005417765e-08,deltaE per km2 per sp.,284,30997
WSM,POTA,all,,,deltaE per km2 per sp.,,30997
SMR,POTA,all,-1.1537584221343877e-09,0.0,deltaE per km2 per sp.,1,30997
TON,POTA,all,-1.1015430345651112e-08,0.0,deltaE per km2 per sp.,1,30997
TTO,POTA,all,0.0,,deltaE per km2 per sp.,47,30997
TUN,POTA,all,-2.1867635891900968e-09,2.1202875455501446e-09,deltaE per km2 per sp.,1268,30997
TKM,POTA,all,-1.4764072598738403e-08,3.3142984761074016e-09,deltaE per km2 per sp.,1811,30997
STP,POTA,all,0.0,,deltaE per km2 per sp.,12,30997
SAU,POTA,all,-1.3458544014691557e-08,1.5025603286676917e-09,deltaE per km2 per sp.,2744,30997
SEN,POTA,all,-6.296850097429052e-09,4.079026523971412e-10,deltaE per km2 per sp.,1700,30997
SVK,POTA,all,3.397250457157595e-09,3.575358793591705e-10,deltaE per km2 per sp.,805,30997
SVN,POTA,all,-9.01415621862099e-11,1.2942434834339574e-10,deltaE per km2 per sp.,309,30997
SLB,POTA,all,0.0,,deltaE per km2 per sp.,234,30997
SOM,POTA,all,-4.0692003284440085e-08,2.9122891338649474e-09,deltaE per km2 per sp.,1446,30997
ZAF,POTA,all,-5.978844172323203e-08,3.5337258740671043e-09,deltaE per km2 per sp.,8813,30997
SSD,POTA,all,-8.876716305905983e-08,5.258586926965054e-09,deltaE per km2 per sp.,3062,30997
ESP,POTA,all,-5.207233683483733e-09,1.8762576270318984e-09,deltaE per km2 per sp.,7538,30997
LKA,POTA,all,-3.184513548300953e-07,1.161302610173503e-07,deltaE per km2 per sp.,746,30997
KNA,POTA,all,1.2448445902321073e-09,2.552651830392124e-08,deltaE per km2 per sp.,3,30997
LCA,POTA,all,-2.3066736787313857e-07,1.170753343072978e-07,deltaE per km2 per sp.,6,30997
VCT,POTA,all,0.0,,deltaE per km2 per sp.,4,30997
SDN,POTA,all,-2.7135559440788735e-09,7.810308522673999e-11,deltaE per km2 per sp.,8392,30997
SUR,POTA,all,0.0,1.3420733365931234e-08,deltaE per km2 per sp.,93,30997
SWZ,POTA,all,-1.307195328111478e-07,2.344157529404029e-08,deltaE per km2 per sp.,231,30997
SWE,POTA,all,-3.11261475774328e-11,1.7391035831681997e-11,deltaE per km2 per sp.,2091,30997
CHE,POTA,all,-5.370169860466867e-09,7.28031055392394e-10,deltaE per km2 per sp.,538,30997
SYR,POTA,all,-3.3635276135899526e-08,9.854947411821224e-09,deltaE per km2 per sp.,1731,30997
TWN,POTA,all,-2.3155123509448402e-07,3.383797065376637e-08,deltaE per km2 per sp.,331,30997
TJK,POTA,all,1.028498862271631e-08,1.1655328126856072e-08,deltaE per km2 per sp.,948,30997
TZA,POTA,all,-2.99093451026828e-09,8.978104234981464e-09,deltaE per km2 per sp.,7167,30997
THA,POTA,all,-1.5909253518601148e-08,1.4447294840092904e-09,deltaE per km2 per sp.,5356,30997
TLS,POTA,all,-1.073914705844044e-06,1.088925673423788e-07,deltaE per km2 per sp.,168,30997
TGO,POTA,all,-7.937875861130761e-09,7.867430770132101e-10,deltaE per km2 per sp.,606,30997
TUV,POTA,all,,,deltaE per km2 per sp.,,30997
UGA,POTA,all,-2.3499234609130753e-08,9.63380002636651e-09,deltaE per km2 per sp.,2155,30997
URY,POTA,all,1.4180531784878403e-08,1.0173157976078353e-09,deltaE per km2 per sp.,2434,30997
UZB,POTA,all,-1.2807150108894978e-08,2.283693003878768e-09,deltaE per km2 per sp.,2188,30997
VUT,POTA,all,0.0,,deltaE per km2 per sp.,93,30997
VAT,POTA,all,,,deltaE per km2 per sp.,,30997
VEN,POTA,all,1.0940572952679253e-08,9.522616863130618e-09,deltaE per km2 per sp.,4558,30997
VNM,POTA,all,-1.4784803699878441e-08,3.395728552492744e-09,deltaE per km2 per sp.,3654,30997
ZMB,POTA,all,-5.855544218422137e-09,3.8333522777944325e-10,deltaE per km2 per sp.,6988,30997
ZWE,POTA,all,-5.552851144252921e-09,3.469579297920399e-10,deltaE per km2 per sp.,4212,30997
YEM,POTA,all,3.924266039397319e-07,8.000451125336658e-08,deltaE per km2 per sp.,2146,30997
UKR,POTA,all,-7.286543686675732e-11,6.571934383191956e-11,deltaE per km2 per sp.,10316,30997
BHR,POTA,all,-1.0921336618264147e-10,4.2838370331683995e-10,deltaE per km2 per sp.,5,30997
KWT,POTA,all,-8.611879660945898e-11,6.037885966784241e-11,deltaE per km2 per sp.,57,30997
QAT,POTA,all,-4.912556465654002e-10,7.426024742878784e-10,deltaE per km2 per sp.,106,30997
ARE,POTA,all,1.1957911578097314e-10,1.1130387164416992e-09,deltaE per km2 per sp.,301,30997
TUR,POTA,all,-3.224336491216712e-10,1.2137337683251794e-10,deltaE per km2 per sp.,11442,30997
ISR,POTA,all,-3.161049838352543e-09,2.2942560717865475e-09,deltaE per km2 per sp.,167,30997
BGD,POTA,all,-1.2124619408474779e-09,4.3027902013201075e-10,deltaE per km2 per sp.,1725,30997
MMR,POTA,all,-1.2587739872842643e-08,7.097206543325013e-10,deltaE per km2 per sp.,5697,30997
IND,POTA,all,1.8533665564883641e-09,2.323687913279977e-09,deltaE per km2 per sp.,37074,30997
BEN,POTA,all,-1.5736109053515188e-09,4.2075256642085447e-10,deltaE per km2 per sp.,1274,30997
NER,POTA,all,-7.641805355468624e-10,5.7721707969328084e-11,deltaE per km2 per sp.,3061,30997
NGA,POTA,all,4.572258420063552e-09,3.830254400476046e-09,deltaE per km2 per sp.,10403,30997
111,POTA,all,-1.262771668134044e-08,2.242599051033691e-09,deltaE per km2 per sp.,59,30997
112,POTA,all,0.0,,deltaE per km2 per sp.,2,30997
113,POTA,all,0.0,,deltaE per km2 per sp.,1,30997
114,POTA,all,0.0,,deltaE per km2 per sp.,1,30997
115,POTA,all,,,deltaE per km2 per sp.,,30997
116,POTA,all,0.0,,deltaE per km2 per sp.,1,30997
117,POTA,all,-1.3897507458569133e-11,7.166175627052251e-12,deltaE per km2 per sp.,9,30997
118,POTA,all,1.0908985967708097e-11,6.258159816805847e-12,deltaE per km2 per sp.,6,30997
119,POTA,all,0.0,,deltaE per km2 per sp.,1,30997
120,POTA,all,,,deltaE per km2 per sp.,,30997
121,POTA,all,,,deltaE per km2 per sp.,,30997
122,POTA,all,,,deltaE per km2 per sp.,,30997
123,POTA,all,,,deltaE per km2 per sp.,,30997
124,POTA,all,,,deltaE per km2 per sp.,,30997
125,POTA,all,,,deltaE per km2 per sp.,,30997
126,POTA,all,,,deltaE per km2 per sp.,,30997
127,POTA,all,,,deltaE per km2 per sp.,,30997
128,POTA,all,,,deltaE per km2 per sp.,,30997
129,POTA,all,-3.4876699824753084e-08,2.0196417191030204e-08,deltaE per km2 per sp.,74,30997
ESH,POTA,all,,,deltaE per km2 per sp.,,30997
AFG,CASS,all,-1.3739785763088096e-08,9.811364938691405e-10,deltaE per km2 per sp.,7182,30997
GBR,CASS,all,-5.978638387447695e-10,3.971986150728185e-11,deltaE per km2 per sp.,4875,30997
ALB,CASS,all,-3.310123163434844e-09,6.825480403432837e-10,deltaE per km2 per sp.,433,30997
DZA,CASS,all,-4.032400487609872e-09,2.0282454000875324e-10,deltaE per km2 per sp.,3646,30997
USA,CASS,all,-2.567438372166392e-09,8.572041068578729e-11,deltaE per km2 per sp.,80243,30997
ATA,CASS,all,,,deltaE per km2 per sp.,,30997
ATG,CASS,all,4.5651736248202855e-10,2.8864972414663706e-07,deltaE per km2 per sp.,4,30997
ARG,CASS,all,-7.098922212096844e-09,3.8180766252848694e-10,deltaE per km2 per sp.,17172,30997
